SEGMENT_ID,BHC_NAME,RSSD_ID,REPORTING_MONTH,PORTFOLIO_ID,# Accounts,$ Outstandings,# New accounts,$ New accounts,Interest rate,$ Vehicle type car/van,$ Vehicle type SUV/truck,$ Vehicle type sport/luxury/convertible,$ Vehicle type unknown,$ Repossession,$ Current Month Repossession,$ Gross contractual charge-offs,$ Bankruptcy charge-offs,$ Recoveries,$ Net charge-offs,Adjustment Factor,$ Ever 30DPD in last 12 months,$ Ever 60DPD in last 12 months,Projected Value,Actual Sale Proceeds,Original Term ≤ 48 Months,Original Term 49-60 Months,Original Term 61-72 Months,Original Term > 72 Months,$ Origination Channel (Direct),$ Loss Mitigation,$ Joint Application,Probability of Default (PD),Loss Given Default (LGD),Expected Loss Given Default (ELGD),Risk-Weighted Asset (RWA),$ Unpaid Principal Balance at Charge-off,Percent Loss Severity (3-Month Lagged),Weighted Average Life of Loans
509040479398,Bank 516,6925891,05/2019,Auto,461,885061.42,44,428998.16,16.01,35868.04,247122.66,5776.95,1151.92,17699.58,138.35,49070.81,6906.8,42657.94,3418.79,4600.04,19357.58,96728.77,10150.33,25827.42,28027.24,92871.85,36965.13,276660.31,142460.46,469059.78,113233.44,0.8914,0.2107,0.1822,381998.12,293412.01,0.6777,55
585039390920,Bank 943,8907657,02/2017,Auto,167,671915.72,417,364945.7,9.91,105768.96,167499.56,82232.79,92.04,42053.48,1946.4,15738.29,4936.29,41129.86,44521.83,-1612.22,10653.45,25102.42,18690.63,46148.36,475956.54,307211.87,360200.73,331833.54,283199.85,180955.6,101446.7,0.8815,0.8592,0.1081,259843.42,148259.32,0.7843,25
996383971280,Bank 894,9273760,01/2024,Auto,131,734256.47,319,117807.56,9.38,386482.42,358628.42,311764.61,3267.23,23196.08,5768.42,4385.79,44177.04,21207.77,5201.72,2424.95,66217.84,47201.52,20745.73,7546.66,399963.17,490326.61,174485.62,388358.09,430167.69,12675.45,23511.58,0.8471,0.5489,0.2834,108181.45,403573.95,0.0314,37
15632664024,Bank 672,3904091,02/2017,Auto,356,632226.05,7,446147.06,10.1,158465.04,57335.27,290524.51,4851.47,47406.58,1743.92,23498.87,14136.34,10323.48,6772.62,-2898.13,83882.74,59226.53,47618.54,18130.86,144797.87,303792.44,52758.87,485066.62,136852.46,216430.77,142208.09,0.227,0.4971,0.434,419923.98,361931.35,0.9101,72
181531303005,Bank 504,2004563,06/2017,Auto,162,979532.95,39,419433.52,15.12,417999.47,191856.32,483455.36,4695,7885.85,9057.61,47452.78,54.01,22039.74,27628.62,2875.24,77744.86,3799.09,38354.83,29985.11,425679.57,367766.5,258402.38,12909.18,29560.76,119057.84,25140,0.0075,0.3806,0.1529,211466.29,242433.56,0.4654,73
384864270551,Bank 344,7049340,11/2021,Auto,553,845227.41,492,896.45,28.09,229370.38,48668.73,418718.18,2944.78,35325.59,6883.16,28873.74,38964.92,30666.4,48962.04,3784.78,52829.58,44288.73,48850.66,16281.88,383167.36,474511.28,377774.91,54717.77,63429.35,2888.59,327065.54,0.208,0.097,0.6018,389686.75,161472.56,0.1707,62
399301092113,Bank 379,9435422,06/2019,Auto,992,429425.61,173,273788.31,11.05,286206.56,460202.2,469072.2,2233.01,16432.23,6683.77,8967.34,1182.55,41773.29,9096.11,-3241.34,83731.91,1686.5,18601.68,11103.67,288979.1,77026.72,237087.72,409701.64,301187.6,195147.03,187000.27,0.163,0.9343,0.358,379186.61,92352.33,0.8556,12
541232376206,Bank 698,1049639,05/2020,Auto,858,416533.23,100,151977.33,9.06,142475.51,362976.09,125545.77,4610.53,36249.98,4155.93,19774.77,31514.1,11367.62,4945.46,-4282.29,87993.08,22824.71,36976.8,1369.51,86170.74,161274.19,464241.82,485109.03,322635.27,398646.86,266818.96,0.6574,0.1252,0.4583,301342.73,181376.78,0.4517,53
47123401207,Bank 836,6144359,07/2020,Auto,42,662504.34,89,1940.75,13.29,340316.76,95922.65,192026.78,3213.2,298.01,5910.79,10169.67,42555.76,37845.88,42766.58,4307.85,2914.17,48481.28,7122.61,40853.79,466074.48,468545.75,450259.2,70174.31,253275.66,128594.66,168251.73,0.9963,0.4642,0.4767,36502.74,45301.9,0.0834,50
97279072408,Bank 677,7706371,12/2016,Auto,791,22901.01,481,229519.94,9.7,239710.18,11086.88,48279.42,1835.29,46269.9,3166.35,30434.83,41445.91,8432.6,2303.08,1050.92,49411.76,70936.42,32312.74,41173.88,291857.02,498576.58,176632.69,286509.76,108726.24,291153.26,493582.52,0.0916,0.3946,0.046,137111.07,250743.03,0.9779,78
229647192415,Bank 556,3523396,04/2020,Auto,442,647234.95,211,465092.62,8.75,232288.88,401211.51,471615.84,1845.2,29466.23,3932.25,4477.73,15987.15,1691.64,18425.55,-2038.15,65464.64,12801.63,30474.22,42998.62,21306.09,491082.85,344694.48,312092.94,185139.49,256974.89,267295.41,0.16,0.7567,0.9613,53154.16,472131.86,0.9417,67
446632770131,Bank 147,5135359,07/2016,Auto,427,55931.31,392,131410.39,28.39,363106.81,495407,209375.15,4407.78,18209.71,2228.7,39823.18,48157.87,35550.11,45853.72,3558.04,24324.45,29554.93,16200.14,39474.76,108766.86,396954.43,8736.5,224247.53,64970.36,255082.43,304237.43,0.4088,0.3964,0.4081,434220.15,287497.05,0.8195,27
463102027785,Bank 188,3061143,07/2022,Auto,294,786938.69,17,236289.63,10.41,309556.13,331421.27,46523.95,257.01,47588.8,5783.47,39545.35,16092.31,29069.5,19493.6,184,32963.33,60429.74,19228.97,9409.27,189360.6,338288.65,165327.84,191737.76,251792.95,376042.42,72553.15,0.4988,0.6587,0.1759,351144.47,280170.91,0.2539,28
456389433818,Bank 963,3520313,07/2023,Auto,244,631495.79,15,366128.65,3.04,184260.64,431400.04,498883.67,4190.98,29045.25,8795.38,5027.24,49435.41,38923.21,35653.12,650.4,88273.86,72198.09,29484.98,20664.55,121586.56,332841.08,35671.02,80433.42,309419.17,119797.24,64591.68,0.3442,0.2939,0.6262,98801.98,147547.35,0.7483,35
108696095896,Bank 692,9511441,02/2019,Auto,53,219717.33,360,419077.54,19.25,212094.3,231104,460979.25,441.95,44265.69,2274.55,20232.4,14316.87,29023.95,47816.39,-2856.76,80476.64,94759.56,25823.2,14688.44,73144.97,116365.14,67437.71,247148.28,352500.2,192935.39,339042.18,0.4347,0.442,0.2926,167526.03,418735.77,0.2885,34
908951024620,Bank 317,5233385,05/2018,Auto,211,182343.87,174,306424.37,26.65,22700.05,434852.23,251408.47,1012.76,40984.14,1241.92,24192.42,272.15,14043.07,27982.52,3512.25,3834.89,69099.04,14075.66,19768.9,53812.56,103200.66,1101.4,320074.04,181244.02,141777.09,335883.5,0.8142,0.7307,0.21,189602.79,57359.29,0.5963,38
945775498658,Bank 112,4146520,11/2016,Auto,696,70039.71,28,465223.64,16.64,32575.21,62900.32,297106.05,641.5,3126.32,7787.51,8575.01,18592.48,36459.53,36374.75,-2939.01,22749.69,25805.63,1141.8,17301.9,131518.95,109423.52,109679.45,172116.8,47326.11,147119.42,372796.11,0.9577,0.656,0.727,300206.68,262867.34,0.4777,24
146710403615,Bank 580,4178696,07/2023,Auto,34,762598.6,181,177705.12,20.35,162250.45,89044.96,208148.58,3356.96,26183.39,2805.37,21984.71,39063.48,21634.35,47468.48,-244.39,56735.94,65354.51,40783.75,38358.86,446319.27,80448.27,482180.45,418837.64,289951.36,364832.14,290558.53,0.2334,0.0292,0.1413,202380.34,85158.38,0.6903,17
433468122109,Bank 581,9302468,07/2016,Auto,530,36071.87,233,485114.98,26.46,298114.32,264770.33,446282.75,111.31,30141.93,1941.86,29715.41,31552.03,17406.53,11267.51,2359.85,67259,48895.94,14082.31,9607.3,313412.89,148711.38,87532.11,71070.52,241765.21,109292.3,242397.53,0.758,0.3931,0.2445,151304.84,134282.58,0.2693,52
4353191924,Bank 534,8928695,05/2016,Auto,463,142922.74,259,423717.83,22.15,135508.77,438742.6,338791.46,2806.76,32581.88,3580.1,48688.54,1798.54,31446.86,27119.68,-550.97,73150.41,17054.81,30533.94,36664.35,234136.67,244282.39,200503.76,210351.61,444509.19,255108.39,94740.55,0.2619,0.7781,0.0362,215538.46,458863.95,0.3684,39
96396991639,Bank 137,6679922,11/2024,Auto,699,511013.75,31,190023.28,6.92,91761.14,144525.43,40873.15,4740.53,17243.87,9202.13,41929.36,19231.23,45430.6,30492.62,-2937.7,15276.01,65611.65,29477.68,6466.59,368656.99,84968.25,347882.83,203383.22,17892.23,116074.63,210417.21,0.7609,0.3517,0.4763,479046.71,364726.79,0.2466,33
39840822898,Bank 109,3379660,07/2025,Auto,19,552192.81,431,87061.44,15.32,393380.28,57950.02,378739.19,1299.08,49438.61,737.02,41729.09,14005.19,32315.4,39506.79,1719.7,56978.53,74749.8,5206.66,5570.73,486034.6,261376.17,403377.81,435276.37,292534.03,328665.03,115264.77,0.7568,0.5544,0.8263,327109.65,15118.73,0.8509,51
608666243558,Bank 555,2489253,07/2022,Auto,572,31418.91,143,182625.54,5.7,235306.81,25125.13,281916.69,851.25,44924.1,9238.25,1383.57,18134.97,16161.77,42771.42,1412.53,61628.94,37818.69,31783.5,3900.87,305429.45,220769.07,277756.97,393329.59,356724.31,48559.98,13224.01,0.3942,0.6113,0.8919,73402.59,19297.78,0.9469,80
70397664197,Bank 749,8700999,11/2021,Auto,579,595429.2,331,124953.14,27.53,470479.77,229104.42,458752,874.67,46246.7,2382.77,48745.83,22401.63,12238.8,49563.73,-2299.08,98686.79,57031.78,33121.61,21153.45,207651.26,20205.99,299998.79,414580.92,472742.35,446709.54,86111.85,0.0026,0.4514,0.7688,20340.68,342541.62,0.7998,65
776574358668,Bank 703,8132249,06/2022,Auto,75,884356.15,73,225886.14,7.37,341404.02,347976.98,455392.67,553.57,22674.87,8048.58,6901.73,29726.75,37337.3,42473.36,-1198.21,19274.69,99152.15,45074.59,13585.07,215183.23,152159.19,48891.57,325082.51,391750.83,329653.12,94094.86,0.1552,0.2139,0.3159,214078.59,91935.72,0.4175,38
533184628961,Bank 972,4892982,10/2024,Auto,375,645557.48,331,315712.52,22.7,494845.67,365664.31,366452.06,3672.08,11827.53,413.85,29586.1,46414.17,9730.12,1918.52,-2934.49,20871.07,51447.28,37136.06,25489.82,53303.29,442077.95,345208.41,359844.3,254765.49,301678.58,221291.45,0.1127,0.7571,0.4598,212172.38,143846.38,0.4677,76
480404248274,Bank 810,6776591,09/2017,Auto,307,537728.96,327,1888.46,20.75,247535.7,49958.46,430749.31,822.81,32549.57,7312.58,33093.84,48850.23,7024.38,33543.31,679.61,88020.78,47241.23,34704.35,41909.86,19902.56,66901.07,76223.58,83014.38,404597.2,284922.73,51378.97,0.9217,0.7491,0.7314,48691.64,499155.29,0.5309,29
645429874807,Bank 866,2224682,10/2025,Auto,78,173464.41,194,270036.72,5.71,475365.29,415231.42,445253.13,2982.39,26881.48,8714.87,48978.34,10343.03,24916.29,21509.57,1206.31,44246.91,85384.52,15124.16,44836.67,180410.93,281844.36,180805.17,109938.81,184935.86,440674.88,236047.09,0.8494,0.7439,0.3039,327946.11,444238.83,0.2658,69
561877739800,Bank 909,3296902,10/2025,Auto,786,986279.16,199,334341.26,12.36,132592.88,108556.81,259394.05,4919.8,26963.41,8065.85,22772.82,3994.09,29931.58,17606.02,-1557.23,64279.2,91720.5,15711.03,16692.43,410555.55,158674.04,350564.82,36232.08,23017.99,87985.93,372073.61,0.4526,0.711,0.9179,47066.85,269490.85,0.5097,33
684924588493,Bank 950,3427487,05/2020,Auto,452,441392.72,323,261709.97,27.13,198164.7,172311.89,37809.94,3313.38,38130.86,3831.3,46599.05,8869.66,20792.98,455.07,2671.88,78171.93,7360.49,29278.65,18862.29,9702.4,474771.21,430973.52,74921.74,347024.6,87954.53,403712.24,0.0395,0.5863,0.2069,437852.54,227516.09,0.0186,81
258292382294,Bank 996,3147646,03/2025,Auto,556,976762.84,471,122277.06,1.71,242083.06,427808.8,222776.99,3011.23,38898.13,5669.19,40054.73,6439.77,10495.36,29387.51,438.47,30375.92,73962.96,15154.3,25747.34,289800.14,377336.94,252576.06,74987.67,396362.58,260209.87,391349.13,0.856,0.8526,0.6083,93776.23,322266.91,0.8194,17
114231258029,Bank 379,3346413,11/2017,Auto,251,823885.37,212,408650.13,12.71,354579.04,464482.1,60798.2,3740.47,34829.61,4667.69,15925.72,14331.99,26359.32,15158.33,-1676.93,95754.42,15990.88,1979.98,23193.37,224107.05,407344.1,182651.92,119206.2,64333.26,229448.85,454461.48,0.8791,0.2564,0.3961,197170.83,412015.15,0.98,68
45601091295,Bank 618,2466842,10/2017,Auto,11,864301.74,415,365403.96,6.81,217606.74,394873.35,189431.76,3618.39,45698.88,3578.71,1149.72,41037.44,34160.18,2651.45,1412.03,2653.53,72659.52,44820.48,36379.12,165335.43,72751.25,323873.65,226400.42,480210.93,212185.51,105383.56,0.657,0.582,0.1492,127185.82,254380.08,0.14,21
615807818076,Bank 510,1548838,03/2016,Auto,446,475718.41,76,8583.89,19.61,396883.47,254498.87,472883.46,2519.69,28609.66,8866.44,48682.18,258.13,44770.25,38118.28,-70.44,47626.33,1600.38,46267.11,36207.85,83470.15,493125.32,230690.91,418174.36,26264.04,35624.1,19065.98,0.5183,0.9715,0.3084,469612,271947.11,0.9191,44
570963281176,Bank 293,5432358,10/2022,Auto,320,177900.38,173,173333.37,21.55,338831.78,62364.06,318868.38,3921.23,34659.3,2930.59,10702.76,23714.48,43789.18,49393.52,-1073.35,85709.93,45437.25,41247.97,7281.01,272892.82,419468.01,354418,234492.75,211405.88,278228.74,63719.24,0.3074,0.1326,0.8488,435467.41,156396.95,0.2442,84
194673228646,Bank 585,9614443,02/2018,Auto,607,843936.12,117,354453.98,7,486302.82,177651.12,54913.29,2383.91,49447.12,7554.71,21287.29,9014.5,31516.79,46223.66,-1573.77,91222.85,21593.92,34067.71,29060.84,179247.94,226846.68,298592.89,41850.35,458905.59,87173.85,241814.64,0.0541,0.4329,0.9808,438966.46,398500.47,0.6713,59
837951978780,Bank 487,6375251,09/2024,Auto,621,682368.2,195,378177.65,21.97,331084.01,88866.06,484457.94,2063.19,29952.38,1093.76,26045.22,9061.23,16335.69,22066.13,-3669.35,76748.75,81089.43,3013.77,36857.68,50124.94,459184.27,53628.18,241854.38,441147.94,419911.19,273907.7,0.3164,0.331,0.0887,306381.37,355459.1,0.7032,70
657672961880,Bank 721,8875765,04/2022,Auto,364,284514.82,430,271691.68,3.22,491132.52,209840.23,416991.07,3800.88,42690.69,5630.59,24393.98,24694.22,48242.48,16146.9,3591.37,58048.8,52500.33,4844.36,7043.29,97339.27,17826.21,417139.44,41488.01,315500.23,73456.75,324008.81,0.6438,0.2149,0.4634,23257.45,259864.47,0.55,57
683405854756,Bank 234,7758790,01/2022,Auto,268,912389.61,243,376489.59,6.62,50239.31,16709.81,28809.56,4969.45,11825.94,1162.3,7068.49,45282.43,29528.81,23052.09,-586.14,94848.21,9794.89,5894.19,35926.49,193278.62,152399.63,441440.58,424726.58,456712.06,62162.47,148108.5,0.9851,0.8294,0.9039,390272.8,138228.83,0.1185,37
707541356443,Bank 814,5456482,03/2023,Auto,378,742983.48,211,74677.32,1.35,430859.33,226738.79,417799.44,863.31,31235.53,770.82,6048.73,26195.33,11755.52,2559.12,4665.85,84648.37,64428.29,31620.23,18554.75,133930.7,444213.62,249659.34,479585.14,456244.09,293442.45,424357.57,0.1837,0.9064,0.7706,483007.75,377399.88,0.0499,51
723786792274,Bank 787,4160607,04/2023,Auto,698,274362.03,448,224795.59,15.86,296940.26,81712.51,417905.81,3410.66,44419.09,6761.53,32629.43,10819.46,43112.64,12882.98,3004.41,60598.19,83329.21,20699.95,2991.5,343535.83,346792.04,396304.55,206172.41,123008.53,202964.11,200546,0.1657,0.8969,0.1561,75952.58,81236.11,0.3526,41
151869580939,Bank 399,7286437,04/2023,Auto,27,243452.91,166,272846.82,15.02,349608.82,324383.02,457281.55,1529.69,46520.2,347.01,29152.2,48443.12,32695.34,27866.02,4247.81,36397.26,28563.96,45194.13,25420.51,52586.21,325811.46,196523.01,417099.32,30820.61,464229,25126.62,0.9263,0.1747,0.7539,40178.04,48614.65,0.003,82
288230551698,Bank 595,4320137,12/2019,Auto,790,439326.48,4,472440.34,17.43,267609.72,295324.53,281668.67,1621.72,25621.53,8132.04,25373.18,16071.53,21280.67,7256.01,-2961.07,28350.68,912.96,40540.15,4193.32,193020.29,294343.5,151484.86,190180.9,300569.64,21186.92,196872.94,0.2244,0.2412,0.6735,64429.21,270401.31,0.3283,59
992061068202,Bank 587,7403259,02/2019,Auto,535,665382.49,301,173690.93,16.61,132163.05,229332.27,378845.9,3114.34,25121.07,5662.3,624.82,14948.56,43244.03,30833.06,2289.55,80152.64,99344.42,20591.16,32056.54,253587.7,130883.35,383589.19,198121.42,99042.96,248502.9,201954.87,0.2181,0.0355,0.2433,274793.92,236956.9,0.3022,14
752592238348,Bank 953,2558654,06/2020,Auto,150,294360.68,41,105491.82,9.34,434395.2,77160.68,13741.74,1593.14,43436.42,6014.44,15625.2,22735.25,21948.41,1151.83,3703.39,10480.36,91640.32,10004.4,20129.22,451893.38,362599.26,385134.11,309567.06,78082.13,42752.32,418184.03,0.254,0.0266,0.5841,84815.42,125925.29,0.4395,36
469608207089,Bank 472,7608506,12/2018,Auto,854,413206.67,406,370319.67,4.26,136975.55,412199.05,190876.85,4844.81,1230.19,5161.42,3352.97,589.98,6026.58,35410.69,-458.64,94493.6,39333.08,12136.69,9893.4,483493.11,403462.72,3331.47,147106.85,421830.66,279035.6,278149.42,0.3241,0.9279,0.5338,485375.35,168137.37,0.4646,30
377861080427,Bank 814,1454651,08/2021,Auto,495,817892.42,452,209137.34,25.85,179589.21,316399.74,68986.13,1181.58,20780.73,3939.44,37861.77,4114.2,38869.94,6512.83,1900.12,98732.48,66335.39,24135.92,46110.92,232942.08,391271.16,207759.38,426620.13,274232.77,340403.3,227716.24,0.775,0.2998,0.8451,196325.61,73727.69,0.2497,28
945826668497,Bank 537,3312535,03/2015,Auto,797,275798.62,410,56444.07,8.32,252531.53,197008.13,389266.2,4882.06,11022.69,665.89,18673.77,46730.63,49753.19,25182.85,-1143.69,78820.37,16762.47,14790.79,43833.68,124761.43,415586.12,355556,384374.57,289540.96,207060.97,166040.71,0.0475,0.4991,0.6907,22039.88,117166.68,0.2335,23
480886856283,Bank 802,2752411,05/2016,Auto,818,232595.43,86,435220.6,9.32,440050.59,286795.07,456040.73,2832.24,4992.29,4987.54,14631.34,3933.58,24729.23,22205.35,773.09,29663.32,78256.27,13308.15,33751.41,129395.57,397963.77,54857.58,201724.02,157308.15,149873.55,14938.82,0.4958,0.3296,0.7573,76544.72,282500.42,0.1295,57
103861731566,Bank 359,2174132,10/2025,Auto,521,475647.75,180,364751.01,8.88,44961.83,349377.61,225272.11,3944.72,31929.62,559.02,7721.58,38436.54,46256.58,28754.34,-3219.86,61270.54,45005.12,20007.15,30875.47,37646.37,369917.15,222181.26,337777.38,90576.83,464563.09,338535.73,0.5672,0.1676,0.9627,344867.24,455967.48,0.1104,56
612740442405,Bank 411,8823067,05/2022,Auto,968,32749.32,346,4959.57,28.59,191917.16,290864.15,34331.43,2636.54,13062.54,5777.91,4888.56,19165.77,32364.81,32808.55,3920.99,18478.78,60892.21,45727.27,39230.97,156691.1,386202.7,389276.92,238727.52,180795.75,476293.35,158252.11,0.5399,0.6467,0.4315,180918.33,209282,0.2082,38
882490836126,Bank 590,5040607,12/2016,Auto,936,472157.64,167,417720.79,9.69,252709.53,251276.49,263963.92,1532.36,28080.16,3477.88,22697.1,19620.23,32256.42,31180.37,-594.69,58428.92,38023.59,47423.3,43224.21,92275.95,424103.36,381010.9,323522.85,378368.77,44127.46,52495.08,0.9296,0.9713,0.2424,18891.42,348081.62,0.0982,40
604167865605,Bank 635,3541174,10/2018,Auto,372,636775.2,441,195372.85,0.56,113744.13,345209.28,113020.25,4773.48,24821.66,6221.73,10480.12,13031.97,6624.11,43058.42,-3085,75152.85,13074.83,15144.26,8388.26,499233.14,299522.35,304591.75,201889.7,167117.99,103351.28,252509.87,0.7869,0.778,0.1353,20373.63,248394.48,0.7151,83
528318916696,Bank 320,2494302,02/2019,Auto,806,868602.29,151,131355.37,4.8,244875.29,46524.63,374469.06,3637.71,45133.76,8785.24,39892.89,2503.72,7094.8,29517.53,874.65,3924.23,31720.75,45741.87,2073.59,25643.53,103387.6,441478.6,94755.68,251633.07,488435.03,486086.36,0.4106,0.3037,0.6898,88747.43,443399.18,0.949,23
882181462672,Bank 471,2933469,08/2023,Auto,431,463470.1,225,277372.17,3.1,50399.9,52859.38,157948.37,286.7,27571.95,4011.72,46490.42,33283.76,30767.68,299.76,-2222.55,23156.8,2260.41,5677.11,11001.56,165984.75,355843.59,340906.39,387709.82,115654.3,379262.79,318021.75,0.9155,0.9315,0.7544,24860.3,345499.06,0.9536,18
26090513008,Bank 883,5672186,08/2019,Auto,34,632691.24,426,17102.05,0.75,346634.39,297661.53,214881.69,4639.61,21412.49,8.65,48500.22,34748.34,40589.36,49574.72,3661.71,8553.62,29163.66,26579.33,23147.57,21207.31,176666.92,276080.52,57274.72,429629.31,334567.49,380878.47,0.3834,0.5565,0.0597,193001.55,104086.72,0.3409,31
171627534630,Bank 523,3342618,10/2015,Auto,537,390638.82,64,350980.68,28.59,400299.37,131506.79,359340.82,4933.63,26172.14,6853.63,7492.82,20810.85,40898.81,321.95,1223.93,95949.82,30508.48,42107.98,12156.48,242105.92,447964.43,492125.44,340328.58,69176.54,358189.12,243764.15,0.0687,0.6709,0.2716,383536.08,150524.78,0.6706,60
921456335361,Bank 762,2727281,09/2023,Auto,884,525699.94,138,286811.43,22.98,262911.67,92792.29,171682.56,4166.5,29054.13,4398.05,2853.36,5766.84,32071.56,25001.54,4530.06,98599.25,59948.04,18733.5,43902.05,185246.04,96753.59,481763.8,300777.82,186065.48,208012.62,14121.65,0.7015,0.2044,0.1265,289766.97,203133.68,0.0775,67
195182391238,Bank 133,9925424,06/2021,Auto,406,934363.9,330,154161.53,14.22,118774.46,433095.85,376818.97,778.21,23751.24,1124.06,755.27,29868.03,37893.61,38698.25,176.8,33281.98,49349.48,20022.75,13622.54,255945.38,234464.24,134078.98,23612.52,63448.33,237125.45,477152.69,0.293,0.1849,0.6757,123101.61,264207.86,0.1636,84
910559774925,Bank 501,1551427,11/2019,Auto,782,47246.23,401,126830.2,12.22,469038.44,190852.63,402912.87,295.16,45360.99,6628.23,1955.08,1852.08,32564.25,31716.37,-2529.46,93751.22,36601.51,18565.45,48899.71,34989.28,332480.45,485769.54,15211.22,131707.82,479418.8,300945.06,0.8755,0.9492,0.3147,241047.66,360167.49,0.3987,76
863407248484,Bank 854,3794240,09/2024,Auto,389,272980.16,280,163380.41,19.58,374222.24,226924.86,438583.5,46.38,19931.99,1182.87,42896.76,7374.19,14989.36,5342.1,-2394.84,29417.19,25151.58,48059.31,15691.47,368248.92,332831.19,300599.73,219350.97,421534.7,427454.01,30241.6,0.1294,0.4141,0.9236,231476.97,293710.78,0.8973,29
446324558256,Bank 551,3273553,02/2018,Auto,348,517226.55,256,49383.54,2.01,358611.88,458381.75,288701.1,417.47,48951.36,2103.17,18464.98,11163.29,23056.75,6157.64,-4687.77,17782.45,46990.57,25250.76,28973.7,346743.75,486010.9,466815.3,210011.05,447288.18,36938.88,459718.27,0.3177,0.7192,0.6096,404376.65,88036.28,0.4405,12
91662010421,Bank 258,8324157,02/2025,Auto,940,877179.32,82,232682.19,17.95,393395.85,471070.31,341598.76,3747.6,11039.9,3564.17,28501.94,38853.91,45974.21,46022.06,2209.74,95465.33,71321.72,42068.16,31247.24,22840.82,183530.06,55476.47,422144.54,92919.21,223481.36,96135.21,0.9109,0.7845,0.7379,311519.15,489960.38,0.6902,74
975633812034,Bank 865,2219015,11/2018,Auto,907,90763.64,61,207218.75,0.6,356118.34,254674.95,492094.17,645.36,29274.06,6544.38,9349.88,43229.94,6386.2,34407.45,4340.67,93214.64,8517.06,26488.93,41177.87,1138.58,86477.3,2910.11,207988.34,133836.65,405932.95,479026.8,0.417,0.7621,0.5482,366459.1,246935.95,0.6138,50
30451999912,Bank 485,8414129,11/2018,Auto,945,493444.99,384,327520.37,8.31,231119.5,217420.18,36244.58,3196.84,773.78,2194.26,49926.71,12566.73,14764.29,49538.2,-2366.44,5245.26,32434.85,39514.64,25481.79,124013.64,225074.8,240107.94,177603.24,314551.37,338344.68,314234.8,0.957,0.6893,0.5903,437134.75,396613.22,0.155,24
